,user,drinks_type,order_time,menudf_index
3131,user143,Juice,21,17
3132,user143,,15,0
3133,user143,Tea,20,19
3134,user143,Juice,22,18
3135,user143,Tea,20,6
3136,user143,Tea,10,2
3137,user143,Smoothie,22,22
3138,user143,Tea,12,24
3139,user143,Coffee,9,6
3140,user442,Water,22,3
3141,user442,Smoothie,12,5
3142,user442,Juice,17,7
3143,user442,Juice,11,3
3144,user442,Tea,9,1
3145,user442,Smoothie,20,1
3146,user442,Water,15,23
3147,user442,Tea,9,22
3148,user442,Juice,14,4
3149,user442,Water,16,16
3150,user399,Juice,18,9
3151,user399,,17,24
3152,user399,Smoothie,20,19
3153,user399,Juice,13,15
3154,user399,Juice,13,15
3155,user399,Water,14,22
3156,user399,Coffee,22,9
3157,user399,,12,22
3158,user399,Smoothie,14,13
3159,user399,Water,20,22
3160,user175,Tea,14,9
3161,user175,,21,6
3162,user175,,13,9
3163,user175,Juice,18,23
3164,user175,Water,14,0
3165,user175,Water,19,13
3166,user175,,19,4
3167,user175,,12,24
3168,user175,Coffee,17,16
3169,user175,Smoothie,9,17
3170,user420,Coffee,21,0
3171,user420,Tea,14,15
3172,user420,Tea,21,0
3173,user420,Coffee,21,13
3174,user420,Juice,22,22
3175,user420,,10,23
3176,user420,Juice,14,20
3177,user420,Juice,10,18
3178,user420,Juice,21,24
3179,user420,Water,21,6
3180,user466,Smoothie,12,13
3181,user466,Smoothie,12,7
3182,user466,Juice,12,19
3183,user466,,11,1
3184,user466,Tea,13,19
3185,user466,Smoothie,14,25
3186,user466,,9,22
3187,user466,,14,11
3188,user466,Coffee,17,18
3189,user466,Water,14,8
3190,user65,Smoothie,18,8
3191,user65,Smoothie,9,10
3192,user65,Coffee,20,10
3193,user65,Tea,10,4
3194,user65,Smoothie,13,10
3195,user65,Tea,10,16
3196,user65,Coffee,10,14
3197,user65,Smoothie,12,16
3198,user65,Water,21,7
3199,user65,Water,20,14
3200,user452,Coffee,17,14
3201,user452,Smoothie,22,21
3202,user452,Smoothie,14,3
3203,user452,Coffee,14,14
3204,user452,Water,9,25
3205,user452,,12,8
3206,user452,,13,20
3207,user452,Smoothie,12,19
3208,user452,,16,13
3209,user452,,10,4
3210,user346,Smoothie,11,15
3211,user346,Tea,18,21
3212,user346,Juice,10,21
3213,user346,Tea,14,24
3214,user346,Tea,18,12
3215,user346,,14,23
3216,user346,Water,18,7
3217,user346,,11,8
3218,user346,Water,22,5
3219,user346,Water,9,22
3220,user92,Water,17,13
3221,user92,Smoothie,10,3
3222,user92,,9,15
3223,user92,Water,15,14
3224,user92,Tea,14,18
3225,user92,Juice,14,22
3226,user92,Tea,19,25
3227,user92,Juice,20,19
3228,user92,Tea,19,2
3229,user92,Smoothie,13,5
3230,user216,,21,13
3231,user216,Juice,11,13
3232,user216,Juice,16,3
3233,user216,Coffee,11,8
3234,user216,Tea,10,6
3235,user216,Tea,15,12
3236,user216,Water,9,23
3237,user216,Water,17,11
3238,user216,Juice,15,21
3239,user216,,19,13
3240,user410,Juice,12,18
3241,user410,,9,3
3242,user410,,9,21
3243,user410,Water,9,12
3244,user410,,10,9
3245,user410,,19,9
3246,user410,Coffee,18,23
3247,user410,Juice,19,4
3248,user410,Coffee,21,16
3249,user410,Tea,18,0
3250,user39,Juice,15,5
3251,user39,Juice,9,18
3252,user39,,12,8
3253,user39,Smoothie,11,24
3254,user39,Water,15,6
3255,user39,,14,14
3256,user39,Juice,14,19
3257,user39,Smoothie,16,8
3258,user39,Water,13,23
3259,user39,Water,18,4
3260,user16,Coffee,9,8
3261,user16,Juice,14,17
3262,user16,Tea,19,18
3263,user16,Smoothie,15,20
3264,user16,Water,11,0
3265,user16,Smoothie,20,4
3266,user16,,19,3
3267,user16,Coffee,17,0
3268,user16,Smoothie,9,1
3269,user16,Water,22,14
3270,user71,Coffee,9,6
3271,user71,Water,17,7
3272,user71,Water,9,23
3273,user71,Smoothie,10,7
3274,user71,Coffee,9,15
3275,user71,Water,11,7
3276,user71,Water,20,12
3277,user71,Coffee,20,6
3278,user71,Juice,21,19
3279,user71,Smoothie,21,21
3280,user464,Smoothie,12,0
3281,user464,Smoothie,22,11
3282,user464,Water,12,12
3283,user464,,14,18
3284,user464,Water,10,24
3285,user464,Water,14,22
3286,user464,Juice,16,16
3287,user464,Coffee,12,7
3288,user464,Smoothie,18,17
3289,user464,Coffee,21,0
3290,user474,Water,18,21
3291,user474,Smoothie,17,19
3292,user474,Tea,13,2
3293,user474,Water,16,24
3294,user474,Water,19,24
3295,user474,Water,9,6
3296,user474,Tea,22,1
3297,user474,Smoothie,19,0
3298,user474,,19,10
3299,user474,Tea,22,12
3300,user234,Smoothie,16,1
3301,user234,Water,15,4
3302,user234,Coffee,19,17
3303,user234,Juice,10,22
3304,user234,Juice,10,21
3305,user234,Water,18,21
3306,user234,Juice,12,7
3307,user234,Tea,14,19
3308,user234,Tea,16,3
3309,user234,Water,10,5
3310,user155,,21,7
3311,user155,Coffee,10,20
3312,user155,Coffee,18,19
3313,user155,Coffee,18,9
3314,user155,Tea,9,19
3315,user155,Tea,13,15
3316,user155,Tea,9,13
3317,user155,Coffee,16,14
3318,user155,Tea,11,0
3319,user155,,17,23
3320,user195,Coffee,13,9
3321,user195,Juice,19,8
3322,user195,Water,13,6
3323,user195,,9,6
3324,user195,Tea,19,20
3325,user195,,12,14
3326,user195,Smoothie,19,4
3327,user195,Tea,13,6
3328,user195,Smoothie,10,0
3329,user195,Tea,12,9
3330,user79,Coffee,14,18
3331,user79,,16,7
3332,user79,Smoothie,10,12
3333,user79,Smoothie,16,4
3334,user79,,18,23
3335,user79,Water,9,21
3336,user79,,22,4
3337,user79,,14,10
3338,user79,Juice,20,5
3339,user79,Juice,20,3
3340,user82,Tea,9,25
3341,user82,,17,6
3342,user82,,16,21
3343,user82,Water,19,11
3344,user82,Coffee,17,3
3345,user82,,12,2
3346,user82,Smoothie,20,12
3347,user82,Water,20,10
3348,user82,Smoothie,15,20
3349,user82,,9,4
3350,user230,Water,22,15
3351,user230,Juice,9,10
3352,user230,Smoothie,21,4
3353,user230,Juice,14,16
3354,user230,Water,12,1
3355,user230,,15,15
3356,user230,Tea,12,17
3357,user230,Tea,10,13
3358,user230,Smoothie,18,0
3359,user230,Juice,12,17
3360,user292,Water,15,4
3361,user292,Water,17,12
3362,user292,Smoothie,20,15
3363,user292,Smoothie,18,23
3364,user292,Water,10,24
3365,user292,Coffee,22,11
3366,user292,Smoothie,15,10
3367,user292,Smoothie,18,7
3368,user292,Smoothie,9,4
3369,user292,Smoothie,9,8
3370,user400,Tea,14,19
3371,user400,Water,21,0
3372,user400,Coffee,16,11
3373,user400,Smoothie,20,17
3374,user400,Coffee,11,2
3375,user400,,22,20
3376,user400,Water,22,2
3377,user400,Coffee,9,18
3378,user400,Water,20,18
3379,user400,Juice,15,4
3380,user254,Water,14,11
3381,user254,Tea,12,23
3382,user254,Coffee,17,7
3383,user254,Smoothie,9,18
3384,user254,Water,13,12
3385,user254,Juice,22,18
3386,user254,,9,24
3387,user254,Water,21,25
3388,user254,Tea,19,9
3389,user254,Smoothie,9,21
3390,user267,,16,20
3391,user267,Coffee,15,10
3392,user267,Water,17,14
3393,user267,Juice,13,17
3394,user267,,9,13
3395,user267,Tea,16,10
3396,user267,Coffee,18,1
3397,user267,Smoothie,17,3
3398,user267,Coffee,13,22
3399,user267,Juice,18,22
3400,user429,Juice,10,1
3401,user429,Juice,12,11
3402,user429,Juice,20,10
3403,user429,Juice,20,17
3404,user429,Coffee,15,18
3405,user429,Smoothie,15,19
3406,user429,Water,14,3
3407,user429,,20,8
3408,user429,Smoothie,22,15
3409,user429,,21,15
3410,user328,Smoothie,13,7
3411,user328,Juice,19,20
3412,user328,Coffee,9,14
3413,user328,Tea,17,10
3414,user328,Water,13,2
3415,user328,Smoothie,14,15
3416,user328,,9,24
3417,user328,,21,19
3418,user328,Coffee,12,9
3419,user328,,17,16
3420,user288,Tea,14,13
3421,user288,Juice,18,4
3422,user288,Smoothie,15,18
3423,user288,Smoothie,18,19
3424,user288,Tea,15,16
3425,user288,Tea,11,22
3426,user288,,16,7
3427,user288,Smoothie,18,9
3428,user288,Water,14,7
3429,user288,Juice,16,17
3430,user73,Coffee,12,8
3431,user73,Juice,22,20
3432,user73,,18,11
3433,user73,Coffee,22,17
3434,user73,Smoothie,17,18
3435,user73,Tea,16,0
3436,user73,Tea,14,1
3437,user73,Juice,17,13
3438,user73,Juice,14,10
3439,user73,Water,9,12
3440,user446,Coffee,14,10
3441,user446,Smoothie,22,23
3442,user446,Juice,18,3
3443,user446,Coffee,14,1
3444,user446,Water,21,6
3445,user446,Coffee,22,1
3446,user446,Smoothie,10,2
3447,user446,Tea,10,19
3448,user446,,13,25
3449,user446,Water,18,23
3450,user354,,13,7
3451,user354,Juice,11,25
3452,user354,,16,24
3453,user354,Tea,16,24
3454,user354,,9,11
3455,user354,Juice,12,10
3456,user354,Tea,11,17
3457,user354,,13,18
3458,user354,Tea,18,14
3459,user354,,9,7
3460,user447,,9,13
3461,user447,Tea,18,12
3462,user447,Coffee,16,20
3463,user447,Juice,22,10
3464,user447,Tea,16,2
3465,user447,Smoothie,18,10
3466,user447,Smoothie,22,2
3467,user447,Tea,16,16
3468,user447,Smoothie,11,1
3469,user447,Tea,19,25
3470,user243,Juice,22,8
3471,user243,Coffee,16,11
3472,user243,Water,14,9
3473,user243,Water,11,13
3474,user243,Juice,22,11
3475,user243,Smoothie,16,1
3476,user243,Coffee,21,20
3477,user243,Juice,16,8
3478,user243,Tea,21,4
3479,user243,Smoothie,19,24
3480,user483,Tea,21,14
3481,user483,Juice,17,22
3482,user483,,20,20
3483,user483,Coffee,13,6
3484,user483,Smoothie,22,14
3485,user483,Juice,14,0
3486,user483,Water,12,17
3487,user483,Smoothie,22,11
3488,user483,,22,7
3489,user483,Juice,17,9
3490,user94,Water,20,2
3491,user94,Tea,20,19
3492,user94,Water,22,0
3493,user94,Coffee,22,15
3494,user94,,15,22
3495,user94,Tea,15,6
3496,user94,,19,21
3497,user94,,22,14
3498,user94,Water,20,14
3499,user94,Juice,12,22
3500,user457,Tea,14,11
3501,user457,,11,5
3502,user457,Juice,9,25
3503,user457,Smoothie,16,3
3504,user457,,16,3
3505,user457,,10,6
3506,user457,,15,3
3507,user457,Tea,15,11
3508,user457,Smoothie,10,10
3509,user457,Smoothie,20,8
3510,user190,Tea,16,25
3511,user190,Coffee,19,13
3512,user190,Coffee,10,22
3513,user190,Coffee,16,15
3514,user190,Coffee,10,19
3515,user190,Juice,14,23
3516,user190,Juice,13,18
3517,user190,Coffee,16,18
3518,user190,Smoothie,10,21
3519,user190,Water,9,7
3520,user111,Water,18,20
3521,user111,Coffee,15,22
3522,user111,Smoothie,15,8
3523,user111,,15,6
3524,user111,Water,21,15
3525,user111,Tea,19,15
3526,user111,Smoothie,9,14
3527,user111,Juice,20,13
3528,user111,Water,14,20
3529,user111,Coffee,20,8
3530,user150,,15,5
3531,user150,Juice,12,24
3532,user150,,16,17
3533,user150,Smoothie,14,4
3534,user150,,16,9
3535,user150,Water,16,25
3536,user150,Water,15,23
3537,user150,Tea,12,14
3538,user150,Coffee,20,24
3539,user150,Juice,18,13
3540,user392,Smoothie,12,21
3541,user392,Water,19,10
3542,user392,Water,10,24
3543,user392,Coffee,19,23
3544,user392,,16,1
3545,user392,,21,7
3546,user392,Tea,9,4
3547,user392,Smoothie,15,24
3548,user392,,19,24
3549,user392,Juice,20,3
3550,user446,Coffee,17,7
3551,user446,Coffee,11,9
3552,user446,,10,8
3553,user446,,13,5
3554,user446,Smoothie,13,0
3555,user446,Coffee,21,9
3556,user446,Coffee,9,21
3557,user446,Smoothie,20,2
3558,user446,Coffee,9,3
3559,user446,Smoothie,12,1
3560,user23,Water,9,19
3561,user23,Coffee,14,16
3562,user23,Coffee,22,14
3563,user23,Smoothie,19,2
3564,user23,Smoothie,15,23
3565,user23,Smoothie,13,19
3566,user23,Coffee,9,8
3567,user23,Smoothie,15,14
3568,user23,Coffee,17,12
3569,user23,Juice,15,13
3570,user427,,22,3
3571,user427,Tea,11,20
3572,user427,Tea,12,24
3573,user427,Tea,21,21
3574,user427,,9,21
3575,user427,Coffee,17,5
3576,user427,,11,5
3577,user427,,18,13
3578,user427,Coffee,22,0
3579,user427,Smoothie,21,11
3580,user243,Water,18,22
3581,user243,Coffee,18,24
3582,user243,Tea,21,13
3583,user243,,13,1
3584,user243,Water,13,7
3585,user243,,18,3
3586,user243,Smoothie,13,3
3587,user243,Smoothie,18,9
3588,user243,Tea,18,12
3589,user243,Juice,14,8
3590,user3,Juice,11,23
3591,user3,Smoothie,13,20
3592,user3,Water,19,1
3593,user3,Smoothie,19,18
3594,user3,Juice,10,7
3595,user3,Juice,9,16
3596,user3,Juice,22,23
3597,user3,Smoothie,10,9
3598,user3,Juice,17,20
3599,user3,Coffee,9,23
3600,user372,Water,18,21
3601,user372,Juice,20,24
3602,user372,Water,9,16
3603,user372,Water,10,4
3604,user372,Water,13,6
3605,user372,Smoothie,13,12
3606,user372,Juice,20,18
3607,user372,Juice,12,18
3608,user372,Tea,10,5
3609,user372,Smoothie,15,12
3610,user30,Coffee,9,16
3611,user30,,13,24
3612,user30,Water,15,2
3613,user30,Juice,19,3
3614,user30,Tea,21,5
3615,user30,Smoothie,15,11
3616,user30,Coffee,16,12
3617,user30,Tea,11,23
3618,user30,Juice,11,5
3619,user30,Water,21,14
3620,user388,Water,21,10
3621,user388,,16,13
3622,user388,Coffee,11,23
3623,user388,Juice,13,12
3624,user388,,15,6
3625,user388,Water,16,5
3626,user388,Water,17,11
3627,user388,Coffee,21,8
3628,user388,Juice,17,2
3629,user388,Smoothie,22,9
3630,user162,Smoothie,16,5
3631,user162,Smoothie,21,7
3632,user162,,17,3
3633,user162,Water,14,12
3634,user162,Smoothie,17,3
3635,user162,,18,10
3636,user162,Smoothie,9,15
3637,user162,Smoothie,19,8
3638,user162,,11,14
3639,user162,,9,9
3640,user261,,13,22
3641,user261,Water,13,23
3642,user261,Tea,21,17
3643,user261,Juice,9,15
3644,user261,Water,19,15
3645,user261,,19,6
3646,user261,Coffee,13,14
3647,user261,Smoothie,18,23
3648,user261,,11,9
3649,user261,,17,4
3650,user90,Coffee,10,18
3651,user90,Coffee,21,3
3652,user90,Smoothie,11,3
3653,user90,,12,3
3654,user90,Smoothie,17,18
3655,user90,Water,14,0
3656,user90,,19,20
3657,user90,,18,3
3658,user90,Tea,20,22
3659,user90,Coffee,10,14
3660,user295,,13,9
3661,user295,Water,18,5
3662,user295,Smoothie,14,15
3663,user295,Juice,16,11
3664,user295,Smoothie,10,17
3665,user295,Water,9,18
3666,user295,Juice,19,13
3667,user295,Tea,19,22
3668,user295,Water,20,10
3669,user295,Juice,9,16
3670,user127,Smoothie,16,15
3671,user127,Smoothie,21,4
3672,user127,Juice,14,24
3673,user127,Juice,19,0
3674,user127,Smoothie,22,25
3675,user127,Coffee,16,23
3676,user127,Juice,12,25
3677,user127,Tea,10,10
3678,user127,,12,24
3679,user127,Coffee,18,21
3680,user189,Smoothie,14,21
3681,user189,Tea,14,3
3682,user189,Water,17,11
3683,user189,,10,19
3684,user189,Tea,12,5
3685,user189,Water,19,18
3686,user189,Smoothie,13,1
3687,user189,Coffee,17,3
3688,user189,Juice,10,18
3689,user189,Tea,16,19
3690,user130,,19,4
3691,user130,Water,22,8
3692,user130,,18,9
3693,user130,,14,10
3694,user130,Tea,19,10
3695,user130,Coffee,22,15
3696,user130,Juice,22,7
3697,user130,Juice,13,1
3698,user130,Smoothie,12,5
3699,user130,Smoothie,19,15
3700,user203,Tea,11,14
3701,user203,Smoothie,17,8
3702,user203,Smoothie,19,12
3703,user203,Juice,11,21
3704,user203,Juice,16,4
3705,user203,Water,15,15
3706,user203,,13,4
3707,user203,Coffee,10,7
3708,user203,Tea,19,15
3709,user203,Coffee,18,17
3710,user125,,11,16
3711,user125,Smoothie,16,1
3712,user125,Coffee,17,7
3713,user125,Tea,20,0
3714,user125,Tea,10,5
3715,user125,Water,15,0
3716,user125,Juice,16,22
3717,user125,Smoothie,20,2
3718,user125,Water,11,7
3719,user125,Water,15,10
3720,user312,Water,14,12
3721,user312,Tea,14,17
3722,user312,Smoothie,15,11
3723,user312,Tea,15,0
3724,user312,Smoothie,20,16
3725,user312,Smoothie,19,22
3726,user312,Water,16,1
3727,user312,Smoothie,9,23
3728,user312,Water,21,13
3729,user312,Tea,18,21
3730,user332,Smoothie,11,2
3731,user332,Coffee,10,22
3732,user332,Coffee,22,24
3733,user332,Tea,17,5
3734,user332,Coffee,19,12
3735,user332,Water,12,22
3736,user332,Juice,13,7
3737,user332,Juice,13,15
3738,user332,,20,8
3739,user332,Water,11,2
3740,user395,Smoothie,16,12
3741,user395,Coffee,9,21
3742,user395,,15,13
3743,user395,Tea,11,0
3744,user395,Coffee,11,19
3745,user395,Water,17,12
3746,user395,,14,12
3747,user395,Water,12,10
3748,user395,Tea,22,21
3749,user395,Juice,12,20
3750,user15,Juice,16,13
3751,user15,Tea,17,24
3752,user15,Smoothie,21,12
3753,user15,Juice,21,25
3754,user15,Juice,9,22
3755,user15,,16,22
3756,user15,Juice,18,23
3757,user15,Juice,22,4
3758,user15,,9,21
3759,user15,Water,11,24
3760,user71,Juice,16,10
3761,user71,Smoothie,12,10
3762,user71,Smoothie,19,11
3763,user71,Water,18,13
3764,user71,Water,17,24
3765,user71,Tea,13,19
3766,user71,Juice,17,21
3767,user71,,20,23
3768,user71,Juice,22,8
3769,user71,Water,22,21
3770,user324,,16,2
3771,user324,Coffee,20,6
3772,user324,Smoothie,13,13
3773,user324,Water,13,5
3774,user324,Smoothie,14,9
3775,user324,Tea,20,17
3776,user324,Smoothie,15,11
3777,user324,Juice,9,6
3778,user324,,13,7
3779,user324,Coffee,10,12
3780,user273,Water,18,4
3781,user273,Juice,12,5
3782,user273,,10,19
3783,user273,,9,14
3784,user273,Water,17,1
3785,user273,Juice,9,0
3786,user273,,10,3
3787,user273,Coffee,10,8
3788,user273,Coffee,20,11
3789,user273,,14,25
3790,user320,Coffee,11,15
3791,user320,,18,11
3792,user320,Water,12,8
3793,user320,Coffee,17,18
3794,user320,Smoothie,15,1
3795,user320,Smoothie,21,17
3796,user320,Tea,14,0
3797,user320,Smoothie,19,18
3798,user320,Juice,10,23
3799,user320,Coffee,13,18
3800,user105,,12,4
3801,user105,Tea,19,8
3802,user105,Tea,17,6
3803,user105,Water,12,18
3804,user105,Coffee,18,1
3805,user105,,13,12
3806,user105,,12,14
3807,user105,Coffee,22,10
3808,user105,Water,18,9
3809,user105,Coffee,14,0
3810,user129,Juice,16,16
3811,user129,Smoothie,18,3
3812,user129,Juice,15,19
3813,user129,Juice,21,15
3814,user129,Tea,18,19
3815,user129,Tea,10,12
3816,user129,Smoothie,11,16
3817,user129,,14,9
3818,user129,Tea,15,7
3819,user129,Water,20,18
3820,user424,Juice,15,23
3821,user424,Tea,11,25
3822,user424,Tea,10,12
3823,user424,Smoothie,20,15
3824,user424,Water,20,22
3825,user424,Water,14,16
3826,user424,Juice,14,5
3827,user424,Coffee,10,25
3828,user424,,10,8
3829,user424,,17,1
3830,user350,Tea,18,19
3831,user350,Tea,11,23
3832,user350,,15,23
3833,user350,,11,5
3834,user350,Smoothie,12,11
3835,user350,Smoothie,11,18
3836,user350,Coffee,16,24
3837,user350,,17,13
3838,user350,Coffee,22,4
3839,user350,Juice,17,18
3840,user343,Water,15,6
3841,user343,Smoothie,16,17
3842,user343,Coffee,10,25
3843,user343,Tea,17,4
3844,user343,,9,11
3845,user343,Smoothie,13,2
3846,user343,Water,13,24
3847,user343,Tea,11,17
3848,user343,Coffee,11,4
3849,user343,Water,20,20
3850,user483,Smoothie,20,12
3851,user483,,14,24
3852,user483,Tea,9,7
3853,user483,,18,15
3854,user483,Coffee,15,12
3855,user483,Smoothie,21,14
3856,user483,Water,22,16
3857,user483,Tea,10,5
3858,user483,,15,18
3859,user483,Juice,16,5
3860,user283,Water,12,18
3861,user283,Water,17,18
3862,user283,,12,15
3863,user283,,17,4
3864,user283,Smoothie,18,12
3865,user283,,22,22
3866,user283,Smoothie,14,2
3867,user283,Tea,19,10
3868,user283,Smoothie,10,17
3869,user283,Juice,11,21
3870,user152,,20,1
3871,user152,Smoothie,13,6
3872,user152,Smoothie,14,3
3873,user152,Smoothie,12,7
3874,user152,,11,8
3875,user152,Tea,13,13
3876,user152,Smoothie,15,16
3877,user152,Tea,17,7
3878,user152,Water,10,17
3879,user152,Smoothie,21,24
3880,user62,Smoothie,10,6
3881,user62,Tea,9,17
3882,user62,,17,15
3883,user62,Juice,13,23
3884,user62,,18,2
3885,user62,Coffee,20,21
3886,user62,Juice,15,23
3887,user62,Smoothie,10,16
3888,user62,Juice,19,25
3889,user62,Coffee,19,14
3890,user9,Juice,18,19
3891,user9,Juice,15,23
3892,user9,,19,12
3893,user9,Tea,13,14
3894,user9,Water,12,8
3895,user9,Water,18,22
3896,user9,Water,16,11
3897,user9,Tea,11,15
3898,user9,Juice,20,14
3899,user9,Water,14,0
3900,user345,Smoothie,13,5
3901,user345,Juice,16,12
3902,user345,Smoothie,9,20
3903,user345,Smoothie,19,7
3904,user345,,16,16
3905,user345,Smoothie,21,9
3906,user345,Coffee,13,18
3907,user345,Water,13,11
3908,user345,Coffee,20,9
3909,user345,Water,14,2
3910,user319,Juice,10,8
3911,user319,Water,21,15
3912,user319,Coffee,19,6
3913,user319,,17,25
3914,user319,,11,7
3915,user319,Coffee,11,22
3916,user319,,19,8
3917,user319,Tea,16,4
3918,user319,Tea,21,22
3919,user319,Water,17,10
3920,user91,Juice,22,21
3921,user91,Water,19,13
3922,user91,Coffee,20,22
3923,user91,Coffee,16,18
3924,user91,,22,10
3925,user91,Coffee,9,9
3926,user91,Juice,13,0
3927,user91,Tea,19,15
3928,user91,Coffee,10,12
3929,user91,,10,10
3930,user75,Smoothie,10,10
3931,user75,Smoothie,9,10
3932,user75,Juice,21,8
3933,user75,Coffee,18,5
3934,user75,,19,8
3935,user75,Smoothie,15,10
3936,user75,,14,11
3937,user75,Coffee,15,11
3938,user75,Coffee,16,1
3939,user75,Coffee,18,18
3940,user390,Smoothie,13,19
3941,user390,Coffee,16,3
3942,user390,Smoothie,10,18
3943,user390,Tea,15,24
3944,user390,,20,5
3945,user390,Water,20,4
3946,user390,Coffee,13,25
3947,user390,Smoothie,21,6
3948,user390,Juice,10,7
3949,user390,,19,6
3950,user206,,22,20
3951,user206,Juice,17,24
3952,user206,,14,3
3953,user206,Coffee,10,20
3954,user206,Water,16,20
3955,user206,Water,18,22
3956,user206,Coffee,21,19
3957,user206,Coffee,11,23
3958,user206,Water,20,10
3959,user206,Smoothie,10,8
3960,user128,Tea,11,22
3961,user128,Coffee,11,0
3962,user128,,15,20
3963,user128,,16,11
3964,user128,Water,13,25
3965,user128,Water,20,4
3966,user128,,10,17
3967,user128,,20,15
3968,user128,,16,9
3969,user128,Water,20,14
3970,user93,Juice,14,13
3971,user93,Smoothie,14,10
3972,user93,Tea,11,17
3973,user93,Coffee,22,22
3974,user93,Juice,17,8
3975,user93,Coffee,9,2
3976,user93,Juice,16,18
3977,user93,Tea,21,8
3978,user93,Coffee,10,13
3979,user93,Smoothie,17,18
3980,user267,Smoothie,20,24
3981,user267,Smoothie,9,15
3982,user267,Tea,16,4
3983,user267,Smoothie,12,12
3984,user267,Coffee,16,16
3985,user267,Water,9,15
3986,user267,,16,2
3987,user267,Juice,21,4
3988,user267,Juice,10,0
3989,user267,,11,25
3990,user37,Smoothie,15,20
3991,user37,Juice,18,2
3992,user37,Smoothie,18,6
3993,user37,,18,22
3994,user37,Tea,17,17
3995,user37,,14,17
3996,user37,Juice,18,13
3997,user37,Juice,18,22
3998,user37,Tea,20,0
3999,user37,Juice,10,23
4000,user300,Coffee,13,24
4001,user300,Tea,15,12
4002,user300,Smoothie,13,17
4003,user300,Tea,12,18
4004,user300,,16,2
4005,user300,Tea,19,3
4006,user300,Water,16,8
4007,user300,Tea,12,16
4008,user300,Tea,17,11
4009,user300,Smoothie,21,19
4010,user94,Tea,16,15
4011,user94,Tea,20,24
